source,target,stock,year
LY,AT,768,2017
LY,BH,989,2017
LY,BD,1277,2017
LY,BY,778,2017
LY,BE,690,2017
LY,BA,336,2017
LY,BR,260,2017
LY,CA,2913,2017
LY,TD,879,2017
LY,CN,3142,2017
LY,KM,4391,2017
LY,CG,411,2017
LY,CI,609,2017
LY,CD,443,2017
LY,DK,787,2017
LY,DJ,1456,2017
LY,EG,21474,2017
LY,SV,723,2017
LY,ER,2027,2017
LY,ET,1872,2017
LY,FI,848,2017
LY,FR,5139,2017
LY,DE,7186,2017
LY,GH,627,2017
LY,GR,2675,2017
LY,GW,316,2017
LY,HU,345,2017
LY,IN,4950,2017
LY,ID,13356,2017
LY,IR,420,2017
LY,IQ,70010,2017
LY,IT,6839,2017
LY,JP,1027,2017
LY,JO,20865,2017
LY,KZ,819,2017
LY,KE,342,2017
LY,KW,11041,2017
LY,LB,11314,2017
LY,MY,8098,2017
LY,ML,345,2017
LY,MR,364,2017
LY,MC,282,2017
LY,MA,5008,2017
LY,NL,1809,2017
LY,NE,364,2017
LY,NG,2913,2017
LY,NO,342,2017
LY,OM,1730,2017
LY,PK,2514,2017
LY,PH,4508,2017
LY,PL,693,2017
LY,QA,1445,2017
LY,KR,731,2017
LY,RO,609,2017
LY,RU,7408,2017
LY,SA,36268,2017
LY,SN,1145,2017
LY,SL,242,2017
LY,SG,683,2017
LY,SO,106880,2017
LY,ZA,661,2017
LY,SS,1815,2017
LY,ES,742,2017
LY,LK,375,2017
LY,PS,292545,2017
LY,SD,14751,2017
LY,SE,764,2017
LY,CH,952,2017
LY,SY,28383,2017
LY,TJ,693,2017
LY,TH,2913,2017
LY,TN,3153,2017
LY,TR,2591,2017
LY,TM,242,2017
LY,UA,893,2017
LY,AE,2837,2017
LY,GB,7393,2017
LY,TZ,269,2017
LY,US,10106,2017
LY,UZ,384,2017
LY,YE,21905,2017
MA,DZ,13771,2017
MA,BE,1437,2017
MA,CG,1927,2017
MA,EG,1904,2017
MA,FR,36129,2017
MA,DE,1476,2017
MA,GN,1008,2017
MA,IQ,1756,2017
MA,IT,1943,2017
MA,LB,1383,2017
MA,LY,1204,2017
MA,MR,1632,2017
MA,SN,1850,2017
MA,ES,4200,2017
MA,SY,2098,2017
MA,TN,2643,2017
MA,GB,1243,2017
MA,US,1872,2017
MC,FR,6435,2017
MC,IT,4468,2017
MD,AZ,964,2017
MD,BY,3259,2017
MD,BG,118,2017
MD,CZ,133,2017
MD,GE,913,2017
MD,DE,880,2017
MD,GR,78,2017
MD,HU,178,2017
MD,IL,79,2017
MD,IT,239,2017
MD,KZ,5079,2017
MD,MN,90,2017
MD,PL,203,2017
MD,PT,102,2017
MD,RO,1322,2017
MD,RU,58073,2017
MD,TR,180,2017
MD,UA,62728,2017
MD,UZ,1035,2017
ME,AL,2368,2017
ME,AU,117,2017
ME,AT,221,2017
ME,BA,29462,2017
ME,BG,67,2017
ME,CA,59,2017
ME,HR,14055,2017
ME,CZ,103,2017
ME,DK,83,2017
ME,FR,383,2017
ME,DE,1613,2017
ME,GR,48,2017
ME,HU,40,2017
ME,IT,179,2017
ME,LU,85,2017
ME,NL,133,2017
ME,PL,84,2017
ME,RO,91,2017
ME,RU,795,2017
ME,RS,14992,2017
ME,SK,48,2017
ME,SI,1390,2017
ME,SE,129,2017
ME,CH,182,2017
ME,MK,2852,2017
ME,TR,75,2017
ME,UA,121,2017
ME,GB,88,2017
ME,US,272,2017
MG,CN,2088,2017
MG,KM,11557,2017
MG,FR,9443,2017
MG,IN,1668,2017
MH,CN,318,2017
MH,FJ,118,2017
MH,KI,275,2017
MH,FM,242,2017
MH,PH,542,2017
MH,US,1433,2017
MK,AL,67924,2017
MK,BA,8729,2017
MK,BG,1073,2017
MK,HR,1435,2017
MK,CZ,53,2017
MK,EG,1967,2017
MK,DE,42,2017
MK,GR,233,2017
MK,HU,81,2017
MK,IT,37,2017
MK,ME,9246,2017
MK,PL,100,2017
MK,RO,23,2017
MK,RU,215,2017
MK,RS,17963,2017
MK,SK,36,2017
MK,SI,256,2017
MK,TR,19958,2017
MK,UA,64,2017
ML,DZ,4524,2017
ML,AO,543,2017
ML,BJ,4240,2017
ML,BF,25138,2017
ML,CM,4629,2017
ML,CF,2211,2017
ML,CN,613,2017
ML,CG,31496,2017
ML,CI,21168,2017
ML,FR,19165,2017
ML,GA,34946,2017
ML,GM,4651,2017
ML,GH,19505,2017
ML,GN,18665,2017
ML,LR,4588,2017
ML,MR,18063,2017
ML,NE,4013,2017
ML,NG,12442,2017
ML,RU,749,2017
ML,SN,5780,2017
ML,SL,9608,2017
ML,TG,6991,2017
ML,US,1815,2017
MM,BD,1042,2017
MM,CN,34276,2017
MM,IN,26688,2017
MM,PK,3029,2017
MN,AU,214,2017
MN,AT,15,2017
MN,BG,15,2017
MN,CA,137,2017
MN,CN,9683,2017
MN,CZ,16,2017
MN,KP,579,2017
MN,FI,4,2017
MN,FR,75,2017
MN,DE,167,2017
MN,HU,10,2017
MN,IN,101,2017
MN,IE,8,2017
MN,IT,19,2017
MN,JP,381,2017
MN,KZ,193,2017
MN,LA,1,2017
MN,PK,19,2017
MN,PH,157,2017
MN,PL,12,2017
MN,KR,1697,2017
MN,RU,2758,2017
MN,SK,4,2017
MN,CH,19,2017
MN,MK,4,2017
MN,TR,204,2017
MN,GB,89,2017
MN,US,732,2017
MN,UY,1,2017
MN,VN,254,2017
MO,CN,290609,2017
MO,HK,22817,2017
MO,PH,12243,2017
MO,PT,1616,2017
MO,TH,991,2017
MP,BD,372,2017
MP,CN,2607,2017
MP,GU,730,2017
MP,JP,539,2017
MP,MH,46,2017
MP,FM,1121,2017
MP,NP,125,2017
MP,PW,567,2017
MP,PH,11110,2017
MP,PR,916,2017
MP,KR,1444,2017
MP,US,1256,2017
MQ,DZ,101,2017
MQ,BE,130,2017
MQ,BR,75,2017
MQ,CN,155,2017
MQ,DM,420,2017
MQ,DO,137,2017
MQ,FR,46976,2017
MQ,GF,1802,2017
MQ,GP,5446,2017
MQ,HT,1763,2017
MQ,IT,82,2017
MQ,RE,412,2017
MQ,LC,2025,2017
MQ,SY,154,2017
MQ,GB,152,2017
MR,DZ,1652,2017
MR,AR,66,2017
MR,BE,60,2017
MR,BJ,557,2017
MR,BR,160,2017
MR,CM,396,2017
MR,CA,50,2017
MR,TD,51,2017
MR,CN,159,2017
MR,CI,467,2017
MR,CD,91,2017
MR,EG,227,2017
MR,GA,84,2017
MR,GH,208,2017
MR,GN,3140,2017
MR,GW,1216,2017
MR,IQ,113,2017
MR,IT,54,2017
MR,KW,31,2017
MR,LB,119,2017
MR,LY,139,2017
MR,ML,105674,2017
MR,MA,345,2017
MR,NE,151,2017
MR,KR,69,2017
MR,RU,60,2017
MR,SA,308,2017
MR,SN,17829,2017
MR,ES,84,2017
MR,PS,162,2017
MR,SY,182,2017
MR,TG,145,2017
MR,TN,250,2017
MR,AE,68,2017
MR,US,109,2017
MR,EH,28324,2017
MS,AG,117,2017
MS,CA,37,2017
MS,DM,282,2017
MS,DO,24,2017
MS,GY,245,2017
MS,KN,120,2017
MS,VC,29,2017
MS,TT,44,2017
MS,GB,106,2017
MS,US,122,2017
MT,AL,96,2017
MT,DZ,65,2017
MT,AR,12,2017
MT,AM,34,2017
MT,AU,5423,2017
MT,AT,138,2017
MT,BD,18,2017
MT,BY,35,2017
MT,BE,208,2017
MT,BA,204,2017
MT,BR,120,2017
MT,BG,1132,2017
MT,CA,2203,2017
MT,CN,447,2017
MT,HR,91,2017
MT,CY,55,2017
MT,CZ,101,2017
MT,DK,164,2017
MT,EG,586,2017
MT,ER,654,2017
MT,ET,429,2017
MT,FI,98,2017
MT,FR,538,2017
MT,GE,50,2017
MT,DE,1231,2017
MT,GH,84,2017
MT,GR,96,2017
MT,HU,180,2017
MT,IN,329,2017
MT,ID,27,2017
MT,IR,37,2017
MT,IQ,103,2017
MT,IE,341,2017
MT,IL,13,2017
MT,IT,1956,2017
MT,JP,56,2017
MT,JO,49,2017
MT,KE,40,2017
MT,KW,71,2017
MT,LV,96,2017
MT,LB,80,2017
MT,LY,1003,2017
MT,LT,55,2017
MT,MY,49,2017
MT,MA,279,2017
MT,NL,532,2017
MT,NZ,53,2017
MT,NE,46,2017
MT,NG,426,2017
MT,NO,82,2017
MT,PK,228,2017
MT,PE,34,2017
MT,PH,599,2017
MT,PL,311,2017
MT,PT,71,2017
MT,MD,42,2017
MT,RO,848,2017
MT,RU,1188,2017
MT,SA,33,2017
MT,RS,690,2017
MT,SG,38,2017
MT,SK,127,2017
MT,SI,26,2017
MT,SO,1298,2017
MT,ZA,217,2017
MT,ES,188,2017
MT,LK,21,2017
MT,PS,66,2017
MT,SD,293,2017
MT,SE,582,2017
MT,CH,129,2017
MT,SY,329,2017
MT,MK,37,2017
MT,TH,134,2017
MT,TT,16,2017
MT,TN,403,2017
MT,TR,287,2017
MT,UA,360,2017
MT,AE,32,2017
MT,GB,12928,2017
MT,US,1505,2017
MT,UZ,24,2017
MT,ZW,45,2017
MU,BD,8364,2017
MU,BE,118,2017
MU,CA,36,2017
MU,CN,2964,2017
MU,HK,23,2017
MU,FR,1511,2017
MU,DE,136,2017
MU,IN,8689,2017
MU,IE,50,2017
MU,IT,146,2017
MU,JP,9,2017
MU,MG,2287,2017
MU,MY,61,2017
MU,PK,187,2017
MU,RU,49,2017
MU,SC,124,2017
MU,ZA,624,2017
MU,ES,27,2017
MU,LK,1131,2017
MU,CH,105,2017
MU,GB,456,2017
MU,US,49,2017
MV,AU,81,2017
MV,AT,23,2017
MV,BD,38620,2017
MV,CA,98,2017
MV,EG,38,2017
MV,FR,119,2017
MV,DE,260,2017
MV,IN,13936,2017
MV,IT,171,2017
MV,JP,113,2017
MV,LB,10,2017
MV,MY,105,2017
MV,NZ,17,2017
MV,PK,315,2017
MV,PH,948,2017
MV,SG,80,2017
MV,LK,7062,2017
MV,SE,37,2017
MV,CH,123,2017
MV,TH,311,2017
MV,GB,107,2017
MV,US,45,2017
MW,BI,8402,2017
MW,CG,11605,2017
MW,CD,2250,2017
MW,IN,2434,2017
MW,MZ,55184,2017
MW,RW,6697,2017
MW,SO,54,2017
MW,ZA,8325,2017
MW,GB,1486,2017
MW,TZ,9682,2017
MW,ZM,43144,2017
MW,ZW,37432,2017
MX,DZ,98,2017
MX,AO,76,2017
MX,AR,19214,2017
MX,AM,135,2017
MX,AU,607,2017
MX,AT,509,2017
MX,BD,73,2017
MX,BE,863,2017
MX,BZ,3242,2017
MX,BO,2785,2017
MX,BR,6359,2017
MX,BG,250,2017
MX,CM,48,2017
MX,CA,14488,2017
MX,CL,7389,2017
MX,CN,10203,2017
MX,CO,20658,2017
MX,CR,2532,2017
MX,CI,34,2017
MX,HR,51,2017
MX,CU,18111,2017
MX,CZ,418,2017
MX,KP,38,2017
MX,CD,99,2017
MX,DK,255,2017
MX,DO,2043,2017
MX,EC,2807,2017
MX,EG,247,2017
MX,SV,10315,2017
MX,FI,186,2017
MX,FR,12212,2017
MX,DE,9975,2017
MX,GR,254,2017
MX,GT,54508,2017
MX,HT,1329,2017
MX,HN,15417,2017
MX,HU,522,2017
MX,IN,1210,2017
MX,ID,194,2017
MX,IR,385,2017
MX,IQ,45,2017
MX,IE,379,2017
MX,IL,1195,2017
MX,IT,5064,2017
MX,JM,178,2017
MX,JP,3065,2017
MX,JO,56,2017
MX,KE,89,2017
MX,LV,45,2017
MX,LB,991,2017
MX,LT,82,2017
MX,MY,74,2017
MX,MA,328,2017
MX,NL,1665,2017
MX,NZ,146,2017
MX,NI,5508,2017
MX,NG,193,2017
MX,NO,248,2017
MX,PK,203,2017
MX,PA,1801,2017
MX,PY,786,2017
MX,PE,9083,2017
MX,PH,705,2017
MX,PL,1199,2017
MX,PT,621,2017
MX,PR,1359,2017
MX,KR,8593,2017
MX,RO,560,2017
MX,RU,1603,2017
MX,SA,106,2017
MX,SN,45,2017
MX,RS,82,2017
MX,SG,45,2017
MX,SK,146,2017
MX,SI,70,2017
MX,ZA,271,2017
MX,ES,27608,2017
MX,PS,38,2017
MX,SE,422,2017
MX,CH,1487,2017
MX,SY,193,2017
MX,TH,164,2017
MX,TT,26,2017
MX,TR,273,2017
MX,UA,463,2017
MX,GB,3447,2017
MX,US,899311,2017
MX,UY,3023,2017
MX,VE,16373,2017
MX,VN,129,2017
MY,AF,507,2017
MY,AU,5416,2017
MY,BD,365600,2017
MY,BN,6204,2017
MY,KH,14409,2017
MY,CN,10575,2017
MY,IN,135352,2017
MY,ID,1091841,2017
MY,IQ,589,2017
MY,JP,16778,2017
MY,MM,308337,2017
MY,NP,209121,2017
MY,NZ,2183,2017
MY,PK,27395,2017
MY,PH,103766,2017
MY,KR,3492,2017
MY,SG,81109,2017
MY,SO,986,2017
MY,LK,6766,2017
MY,TH,8448,2017
MY,GB,10049,2017
MY,VN,89017,2017
MZ,CV,7506,2017
MZ,CD,2588,2017
MZ,IN,2696,2017
MZ,LS,8685,2017
MZ,MW,85839,2017
MZ,PK,1420,2017
MZ,PT,4897,2017
MZ,ZA,9856,2017
MZ,TZ,8476,2017
MZ,ZM,6583,2017
MZ,ZW,28169,2017
NA,AF,39,2017
NA,DZ,448,2017
NA,AO,34405,2017
NA,AG,433,2017
NA,AR,45,2017
NA,AM,56,2017
NA,AU,496,2017
NA,AT,564,2017
NA,BS,45,2017
NA,BH,44,2017
NA,BD,28,2017
NA,BE,169,2017
NA,BJ,144,2017
NA,BW,610,2017
NA,BR,494,2017
NA,BG,26,2017
NA,BF,65,2017
NA,BI,360,2017
NA,CM,108,2017
NA,CA,173,2017
NA,CL,28,2017
NA,CN,2881,2017
NA,CG,1036,2017
NA,CI,26,2017
NA,CU,629,2017
NA,CZ,69,2017
NA,KP,92,2017
NA,CD,2954,2017
NA,DK,104,2017
NA,EG,160,2017
NA,ET,195,2017
NA,FI,72,2017
NA,FR,496,2017
NA,GM,78,2017
NA,DE,8412,2017
NA,GH,132,2017
NA,GN,48,2017
NA,IN,624,2017
NA,ID,82,2017
NA,IR,26,2017
NA,IE,54,2017
NA,IL,100,2017
NA,IT,764,2017
NA,JP,104,2017
NA,KE,1029,2017
NA,LB,42,2017
NA,LS,115,2017
NA,LY,32,2017
NA,LU,39,2017
NA,MW,341,2017
NA,MU,98,2017
NA,MZ,125,2017
NA,NL,478,2017
NA,NZ,45,2017
NA,NG,910,2017
NA,NO,48,2017
NA,PK,153,2017
NA,PH,227,2017
NA,PL,155,2017
NA,PT,400,2017
NA,KR,32,2017
NA,RO,26,2017
NA,RU,420,2017
NA,RW,331,2017
NA,SN,26,2017
NA,SC,51,2017
NA,SL,150,2017
NA,SO,85,2017
NA,ZA,7872,2017
NA,ES,318,2017
NA,SD,183,2017
NA,SZ,180,2017
NA,SE,92,2017
NA,CH,396,2017
NA,TH,67,2017
NA,TR,32,2017
NA,UG,445,2017
NA,UA,237,2017
NA,GB,1594,2017
NA,TZ,1018,2017
NA,US,973,2017
NA,ZM,2806,2017
NA,ZW,13413,2017
NC,DZ,823,2017
NC,AU,363,2017
NC,KH,774,2017
NC,CN,122,2017
NC,FR,38976,2017
NC,PF,382,2017
NC,ID,1317,2017
NC,IT,370,2017
NC,LA,828,2017
NC,MA,769,2017
NC,NZ,157,2017
NC,ES,150,2017
NC,TN,877,2017
NC,VU,5069,2017
NC,VN,819,2017
NC,WF,8010,2017
NE,DZ,537,2017
NE,BJ,20924,2017
NE,BF,22577,2017
NE,CM,487,2017
NE,TD,883,2017
NE,CI,1657,2017
NE,GH,1962,2017
NE,LY,183,2017
NE,ML,90580,2017
NE,NG,98849,2017
NE,SN,1343,2017
NE,SD,618,2017
NE,TG,11336,2017
NG,BJ,362544,2017
NG,CM,27699,2017
NG,TD,30050,2017
NG,GH,229048,2017
NG,LR,21157,2017
NG,ML,165795,2017
NG,NE,116114,2017
NG,SL,4195,2017
NG,TG,152128,2017
NI,AF,62,2017
NI,DZ,115,2017
NI,AG,121,2017
NI,AR,276,2017
NI,AT,38,2017
NI,BS,85,2017
NI,BE,44,2017
NI,BZ,24,2017
NI,BO,65,2017
NI,BR,124,2017
NI,BG,62,2017
NI,CA,257,2017
NI,CL,128,2017
NI,CN,142,2017
NI,CO,456,2017
NI,CR,11011,2017
NI,CU,961,2017
NI,CD,48,2017
NI,DK,53,2017
NI,DO,70,2017
NI,EC,113,2017
NI,SV,2498,2017
NI,ET,82,2017
NI,FR,151,2017
NI,DE,306,2017
NI,GT,1801,2017
NI,HT,23,2017
NI,HN,12716,2017
NI,IN,24,2017
NI,IE,24,2017
NI,IT,194,2017
NI,JM,20,2017
NI,JP,40,2017
NI,JO,26,2017
NI,MX,864,2017
NI,NL,272,2017
NI,NG,24,2017
NI,PA,414,2017
NI,PE,233,2017
NI,PR,59,2017
NI,KR,62,2017
NI,RU,198,2017
NI,SN,192,2017
NI,SO,38,2017
NI,ES,470,2017
NI,SE,33,2017
NI,CH,85,2017
NI,UA,79,2017
NI,GB,72,2017
NI,US,3686,2017
NI,UY,38,2017
NI,VE,162,2017
NI,YE,30,2017
NL,AF,35346,2017
NL,AL,1643,2017
NL,DZ,4211,2017
NL,AO,5221,2017
NL,AI,24,2017
NL,AG,35,2017
NL,AR,3656,2017
NL,AM,928,2017
NL,AW,4272,2017
NL,AU,11442,2017
NL,AT,7054,2017
NL,AZ,853,2017
NL,BS,63,2017
NL,BH,144,2017
NL,BD,1518,2017
NL,BB,92,2017
NL,BY,368,2017
NL,BE,59147,2017
NL,BJ,308,2017
NL,BM,37,2017
NL,BT,328,2017
NL,BO,942,2017
NL,BA,905,2017
NL,BW,257,2017
NL,BR,18714,2017
NL,BN,651,2017
NL,BG,23456,2017
NL,BF,408,2017
NL,BI,2346,2017
NL,CV,12583,2017
NL,KH,807,2017
NL,CM,1995,2017
NL,CA,10702,2017
NL,BQ,4685,2017
NL,CF,68,2017
NL,TD,95,2017
NL,CL,3599,2017
NL,CN,67085,2017
NL,CO,15455,2017
NL,CG,1016,2017
NL,CR,846,2017
NL,CI,1281,2017
NL,HR,455,2017
NL,CU,1415,2017
NL,CW,502,2017
NL,CY,700,2017
NL,CZ,926,2017
NL,KP,103,2017
NL,CD,5309,2017
NL,DK,3830,2017
NL,DJ,108,2017
NL,DM,80,2017
NL,DO,9383,2017
NL,EC,2530,2017
NL,EG,14126,2017
NL,SV,437,2017
NL,GQ,51,2017
NL,ER,7902,2017
NL,EE,1098,2017
NL,ET,13436,2017
NL,FJ,70,2017
NL,FI,3331,2017
NL,FR,27807,2017
NL,GA,104,2017
NL,GM,718,2017
NL,GE,358,2017
NL,DE,131877,2017
NL,GH,14966,2017
NL,GI,35,2017
NL,GR,15987,2017
NL,GD,48,2017
NL,GT,817,2017
NL,GN,2653,2017
NL,GW,262,2017
NL,GY,2437,2017
NL,HT,1518,2017
NL,HN,520,2017
NL,HU,15002,2017
NL,IS,518,2017
NL,IN,28912,2017
NL,ID,132117,2017
NL,IR,31457,2017
NL,IQ,43737,2017
NL,IE,5831,2017
NL,IL,5667,2017
NL,IT,29552,2017
NL,JM,1050,2017
NL,JP,6429,2017
NL,JO,1161,2017
NL,KZ,323,2017
NL,KE,3327,2017
NL,KW,1411,2017
NL,KG,90,2017
NL,LA,224,2017
NL,LV,3837,2017
NL,LB,3894,2017
NL,LS,154,2017
NL,LR,1934,2017
NL,LY,971,2017
NL,LT,5307,2017
NL,LU,1335,2017
NL,MG,206,2017
NL,MW,320,2017
NL,MY,3929,2017
NL,ML,190,2017
NL,MT,379,2017
NL,MR,327,2017
NL,MU,385,2017
NL,MX,4577,2017
NL,MC,99,2017
NL,MN,550,2017
NL,MA,180226,2017
NL,MZ,692,2017
NL,MM,1181,2017
NL,NA,278,2017
NL,NP,1925,2017
NL,NZ,4145,2017
NL,NI,549,2017
NL,NE,278,2017
NL,NG,7583,2017
NL,NO,2888,2017
NL,OM,709,2017
NL,PK,13132,2017
NL,PA,343,2017
NL,PG,140,2017
NL,PY,223,2017
NL,PE,4349,2017
NL,PH,13872,2017
NL,PL,126133,2017
NL,PT,18401,2017
NL,QA,196,2017
NL,KR,7587,2017
NL,MD,185,2017
NL,RO,19290,2017
NL,RU,60808,2017
NL,RW,1196,2017
NL,KN,73,2017
NL,LC,67,2017
NL,VC,68,2017
NL,WS,26,2017
NL,ST,167,2017
NL,SA,2509,2017
NL,SN,1098,2017
NL,RS,176,2017
NL,SC,92,2017
NL,SL,4161,2017
NL,SG,3924,2017
NL,SX,23421,2017
NL,SK,835,2017
NL,SI,320,2017
NL,SO,28681,2017
NL,ZA,14889,2017
NL,ES,28082,2017
NL,LK,10965,2017
NL,SD,5009,2017
NL,SR,191986,2017
NL,SZ,90,2017
NL,SE,5037,2017
NL,CH,7515,2017
NL,SY,10392,2017
NL,TJ,69,2017
NL,MK,172,2017
NL,TH,15182,2017
NL,TG,1228,2017
NL,TT,591,2017
NL,TN,4872,2017
NL,TR,204356,2017
NL,UG,1894,2017
NL,UA,1872,2017
NL,AE,1213,2017
NL,GB,53007,2017
NL,TZ,1555,2017
NL,US,30259,2017
NL,UY,703,2017
NL,UZ,210,2017
NL,VE,4148,2017
NL,VN,14549,2017
NL,YE,612,2017
NL,ZM,1046,2017
NL,ZW,1499,2017
NO,AF,14257,2017
NO,AL,1045,2017
NO,DZ,1308,2017
NO,AO,522,2017
NO,AR,1168,2017
NO,AM,327,2017
NO,AU,2343,2017
NO,AT,1709,2017
NO,AZ,550,2017
NO,BS,21,2017
NO,BH,33,2017
NO,BD,1076,2017
NO,BB,23,2017
NO,BY,1072,2017
NO,BE,1800,2017
NO,BJ,29,2017
NO,BT,396,2017
NO,BO,571,2017
NO,BA,14370,2017
NO,BW,127,2017
NO,BR,5573,2017
NO,BN,35,2017
NO,BG,6180,2017
NO,BF,34,2017
NO,BI,1108,2017
NO,CV,421,2017
NO,KH,434,2017
NO,CM,738,2017
NO,CA,3264,2017
NO,TD,24,2017
NO,CL,7140,2017
NO,CN,12064,2017
NO,HK,1096,2017
NO,MO,92,2017
NO,CO,6131,2017
NO,CG,2334,2017
NO,CR,298,2017
NO,CI,352,2017
NO,HR,3670,2017
NO,CU,1039,2017
NO,CY,206,2017
NO,CZ,2313,2017
NO,KP,42,2017
NO,CD,264,2017
NO,DK,27205,2017
NO,DJ,57,2017
NO,DO,856,2017
NO,EC,815,2017
NO,EG,1161,2017
NO,SV,218,2017
NO,ER,15962,2017
NO,EE,5488,2017
NO,ET,8337,2017
NO,FO,951,2017
NO,FJ,43,2017
NO,FI,7349,2017
NO,FR,6769,2017
NO,GM,1248,2017
NO,GE,338,2017
NO,DE,30384,2017
NO,GH,2042,2017
NO,GR,2443,2017
NO,GL,312,2017
NO,GT,479,2017
NO,GN,285,2017
NO,GW,58,2017
NO,GY,93,2017
NO,HT,43,2017
NO,HN,124,2017
NO,HU,4243,2017
NO,IS,8910,2017
NO,IN,12891,2017
NO,ID,1649,2017
NO,IR,17430,2017
NO,IQ,23866,2017
NO,IE,1191,2017
NO,IL,883,2017
NO,IT,4276,2017
NO,JM,169,2017
NO,JP,1501,2017
NO,JO,445,2017
NO,KZ,964,2017
NO,KE,2099,2017
NO,KW,426,2017
NO,KG,204,2017
NO,LA,107,2017
NO,LV,10389,2017
NO,LB,2004,2017
NO,LR,1006,2017
NO,LY,571,2017
NO,LI,24,2017
NO,LT,38708,2017
NO,LU,144,2017
NO,MG,509,2017
NO,MW,125,2017
NO,MY,882,2017
NO,ML,53,2017
NO,MT,101,2017
NO,MR,62,2017
NO,MU,201,2017
NO,MX,1319,2017
NO,MN,150,2017
NO,ME,435,2017
NO,MA,5970,2017
NO,MZ,203,2017
NO,MM,3377,2017
NO,NA,89,2017
NO,NP,1677,2017
NO,NL,9320,2017
NO,NZ,680,2017
NO,NI,204,2017
NO,NE,53,2017
NO,NG,1882,2017
NO,OM,58,2017
NO,PK,20886,2017
NO,PA,64,2017
NO,PY,161,2017
NO,PE,1599,2017
NO,PH,22178,2017
NO,PL,98236,2017
NO,PT,3149,2017
NO,PR,31,2017
NO,QA,65,2017
NO,KR,8059,2017
NO,MD,828,2017
NO,RO,13017,2017
NO,RU,18523,2017
NO,RW,666,2017
NO,SA,647,2017
NO,SN,268,2017
NO,RS,4414,2017
NO,SL,556,2017
NO,SG,811,2017
NO,SK,4135,2017
NO,SI,405,2017
NO,SO,29124,2017
NO,ZA,1563,2017
NO,SS,191,2017
NO,ES,6617,2017
NO,LK,9989,2017
NO,PS,3598,2017
NO,SD,3365,2017
NO,SR,41,2017
NO,SE,53005,2017
NO,CH,2366,2017
NO,SY,5893,2017
NO,TJ,110,2017
NO,MK,2667,2017
NO,TH,19437,2017
NO,TG,120,2017
NO,TT,375,2017
NO,TN,1084,2017
NO,TR,12053,2017
NO,TM,80,2017
NO,UG,1209,2017
NO,UA,4562,2017
NO,AE,437,2017
NO,GB,20827,2017
NO,TZ,992,2017
NO,US,18805,2017
NO,UY,252,2017
NO,UZ,512,2017
NO,VE,1148,2017
NO,VN,14859,2017
NO,EH,43,2017
NO,YE,375,2017
NO,ZM,579,2017
NO,ZW,310,2017
NP,BD,229,2017
NP,BT,28334,2017
NP,CN,20021,2017
NP,IN,440198,2017
NP,PK,1250,2017
NP,LK,45,2017
NR,AU,172,2017
NR,CN,428,2017
NR,FJ,187,2017
NR,IR,304,2017
NR,KI,1009,2017
NR,NZ,26,2017
NR,PH,84,2017
NR,SB,32,2017
NR,LK,134,2017
NR,TV,267,2017
NU,AU,20,2017
NU,FJ,44,2017
NU,NZ,168,2017
NU,WS,19,2017
NU,TO,117,2017
NU,TV,76,2017
NU,US,19,2017
NZ,AF,2607,2017
NZ,AR,1817,2017
NZ,AU,66896,2017
NZ,AT,1375,2017
NZ,BD,1570,2017
NZ,BR,3827,2017
NZ,KH,7007,2017
NZ,CA,10214,2017
NZ,CL,2569,2017
NZ,CN,95067,2017
NZ,HK,7529,2017
NZ,CO,1228,2017
NZ,CK,13818,2017
NZ,HR,1842,2017
NZ,CZ,1372,2017
NZ,DK,1504,2017
NZ,EG,1359,2017
NZ,ET,1218,2017
NZ,FJ,56274,2017
NZ,FR,4008,2017
NZ,DE,13805,2017
NZ,HU,1458,2017
NZ,IN,71658,2017
NZ,ID,5240,2017
NZ,IR,3286,2017
NZ,IQ,5849,2017
NZ,IE,9648,2017
NZ,IT,2098,2017
NZ,JP,10954,2017
NZ,KE,1759,2017
NZ,KI,1573,2017
NZ,MY,17443,2017
NZ,MM,2258,2017
NZ,NP,1504,2017
NZ,NL,21137,2017
NZ,NU,4480,2017
NZ,PK,3039,2017
NZ,PG,1436,2017
NZ,PH,39788,2017
NZ,PL,2072,2017
NZ,KR,28376,2017
NZ,RO,2380,2017
NZ,RU,5830,2017
NZ,WS,54041,2017
NZ,SA,2002,2017
NZ,RS,1132,2017
NZ,SG,5727,2017
NZ,SO,1177,2017
NZ,ZA,57897,2017
NZ,LK,10221,2017
NZ,SE,1439,2017
NZ,CH,3269,2017
NZ,TH,8236,2017
NZ,TK,1427,2017
NZ,TO,23911,2017
NZ,TV,1513,2017
NZ,UA,1439,2017
NZ,GB,272071,2017
NZ,US,22893,2017
NZ,VN,6563,2017
NZ,ZM,1510,2017
NZ,ZW,8640,2017
OM,BH,997,2017
OM,BD,276518,2017
OM,EG,77119,2017
OM,FR,2951,2017
OM,IN,1201995,2017
OM,ID,65305,2017
OM,IQ,10734,2017
OM,JO,19108,2017
OM,KW,746,2017
OM,NL,1412,2017
OM,PK,218522,2017
OM,PH,40397,2017
OM,QA,430,2017
OM,SA,1869,2017
OM,LK,26268,2017
OM,SD,17724,2017
OM,AE,16584,2017
OM,GB,10464,2017
PA,AR,2633,2017
PA,AU,288,2017
PA,AT,111,2017
PA,BD,43,2017
PA,BB,33,2017
PA,BE,279,2017
